	id	sentence1	sentence2	avg
1230	ACN2_820	El govern espanyol felicita les policies i demana als ciutadans que es vulguin manifestar que ho facin “sense violència”	El president espanyol demana als grups que siguin realistes i adverteix que cal “no mentir als ciutadans”	1.5
1231	ACN2_31	Rajoy i Rivera es reuniran dimarts al matí al Congrés	Rajoy i Rivera es reuniran aquest dijous al Congrés	3.0
1232	Oscar2_276	Fa 60 centímetres d'amplada a la seva part més estreta.	Fa uns 46 centímetres de llargada.	1.5
1233	Viqui2_282	"Va tenir fama de bibliògraf erudit, i col·laborà al ""Calendari Català"" i a ""La Ilustració Catalana""."	"Fundà i dirigí nombroses publicacions, com ""Calendari Català"" (1865-1882), la revista quinzenal Lo Gay Saber (1868-1869 i 1878-1882) i La Gramalla (1870)."	1.75
1234	Oscar2_285	Horari: 1 h 30 min a 2 h d'anada i 1h 15 min de tornada.	Anada i tornada 1 hora 30 minuts.	1.5
1235	TE2_157	També va ser fundador i secretari general de la Societat Catalana d'Eugenèsia (1935).	L'any 1980 va fundar la Societat d'Onomàstica de la qual va ser el seu secretari general.	2.25
1236	Viqui2_469	Concretament es correspon amb l'extrem meridional d'una branca de la Serralada Prelitoral.	Geogràficament, la zona correspon a l'extrem nord de la Serralada de Marina.	2.0
1237	ACN2_901	Diverses carreteres afectades a la Segarra i al Pla d'Urgell com a conseqüència dels aiguats	Les crescudes del Sió i l'Ondara causen desperfectes a l'Urgell, la Segarra, la Noguera i el Pla d'Urgell	2.0
1238	Viqui2_59	Sulu köfte és un plat tradicional a la cuina turca.	Kabak kalye és un plat de carabassó (zucchini) de la cuina turca.	2.25
1239	ACN2_614	Identifiquen els tres denunciats per una presumpta agressió sexual múltiple a la sala Razzmatazz	Investiguen una presumpta agressió sexual múltiple a una noia de 17 anys a la sala Razzmatazz	2.0
1240	Viqui2_85	"El cercopitec coronat (""Cercopithecus pogonias"") és una espècie de primat de la família dels cercopitècids."	"El cercopitec roloway (""Cercopithecus roloway"") és un primat de la família dels cercopitècids."	2.75
1241	Viqui2_781	Té una interfície fàcil d'utilitzar i fàcilment personalitzable.	Té una interfície senzilla i fàcil d'utilitzar.	3.5
1242	Oscar2_376	I quan arribàvem a casa, fèiem els deures ('sa tarea').	I els nens tornarien a casa a mitja tarda, carregats de deures.	2.0
1243	Viqui2_349	L'edifici de la rectoria que es troba al costat de l'església data del, tal com ho testimonia una llinda amb la data 1670 inscrita.	L'edifici va ser bastit vers el 1596, tal com ho testimonia la llinda commemorativa incisa ubicada a la porta principal: IHS 1596 MAZI.	2.5
1244	ACN2_518	Durant la jornada de dimecres 17 detinguts van passar a disposició judicial	Els detinguts van passar a disposició judicial dimecres, 17 d'agost, i el jutjat en funcions de guàrdia va decretar-ne l'ingrés a presó.	2.5
1245	ACN2_42	El president espanyol compareixerà aproximadament a les 14h a La Moncloa	El president espanyol compareix a les 10.00h a La Moncloa	3.0
1246	ACN2_1208	Els serveis Regionals i de les línies R2 sud i R2 nord recuperen el seu recorregut habitual	Els trens regionals del corredor sud aniran recuperant progressivament el seu horari de pas habitual	2.0
1247	ACN2_671	Espanya és l'estat de l'OCDE amb més treballadors exposats a risc de contagi de covid-19	Espanya segueix sent l'estat amb més casos de covid-19 confirmats	1.5
1248	Oscar2_527	Utilització autònoma de la biblioteca del centre, de les de l'entorn, de les biblioteques virtuals i webs per al foment i orientació de la lectura.	Utilització progressivament de manera autònoma de la biblioteca del centre, de les biblioteques virtuals i webs per al foment i orientació de la lectura.	3.25
1249	Oscar2_332	Població de 16 anys i més segons sexe, activitat econòmica i limitació per a activitats habituals. %	Població de 16 anys i més segons grup d'edat, activitat econòmica i limitació per a activitats habituals. %	3.0
1250	Viqui2_507	S'emmarca dins la cuina mediterrània i de la cuina dels Països Catalans, tot i que té les seves particularitats.	S'emmarca dins la cuina mediterrània i de la cuina espanyola, tot i que té les seves particularitats.	3.5
1251	Viqui2_471	Si es pren levonorgestrel després de l'ovulació, pot augmentar la durada de la fase luteínica, el que retarda la menstruació alguns dies.	La mifepristona, si es pren abans de l'ovulació, pot retardar l'ovulació entre 3 i 4 dies.	2.25
1252	TE2_57	Està situat a la província de Finlàndia Oriental i és part de la regió de Savònia del Sud.	Rauma (en suec Raumo) és un municipi de Finlàndia, situat a la província de Finlàndia Occidental i a la regió de Satakunta.	2.0
1253	ACN2_10	El 82,4% de les persones oculten de forma parcial o total que tenen problemes de salut per evitar l'estigma	El 82,4% oculten de forma parcial o total que tenen problemes de salut per evitar l'estigma	4.5
1254	ACN2_560	L'impacte de les llars monoparentals en el sector immobiliari incrementarà el preu dels pisos, segons els economistes	El sector immobiliari alerta que la limitació del preu del lloguer dificultarà l'accés a l'habitatge	1.5
1255	TE2_201	El Serrat de Borrell és una serra situada al municipi de Vilanova de Meià a la comarca de la Noguera, amb una elevació màxima de 606 metres.	El Serrat Alt és una serra situada al municipi d'Olost a la comarca d'Osona, amb una elevació màxima de 693 metres.	2.67
1256	Oscar2_27	Dinar per a tots + 1 ampolla del vi Verema Solidària.	Dinar per a tots + 1 ampolla del vi de la teva Verema Solidària.	3.75
1257	ACN2_11	D'altra banda, ha obert una investigació per determinar les causes que han provocat la fallada del subministrament elèctric entre Sants Estació i l’Hospitalet de Llobregat.	S’ha obert una investigació per determinar les causes que han provocat la fallada del subministrament elèctric entre Sants Estació i l’Hospitalet de Llobregat.	4.5
1258	Oscar2_137	El 2007 la població en edat de treballar era de 201 persones, 151 eren actives i 50 eren inactives.	El 2007 la població en edat de treballar era de 106 persones, 74 eren actives i 32 eren inactives.	2.75
1259	Oscar2_261	La pràctica de l'esport contribueix a augmentar el benestar físic, emocional i social de les persones que el practiquen.	La pràctica regular de l'exercici físic i l'esport ens ajuda a aconseguir un benestar físic, afectiu, mental i social al llarg de la nostra vida.	3.5
1260	ACN2_138	Jutgen l'exalcalde de Llavaneres per colar-se amb ganivets i esprai pebre al pàrquing d'un treballador municipal	Enxampen l'exalcalde de Llavaneres amb ganivets i esprai pebre al pàrquing del treballador a qui va fer 'mobbing'	2.0
1261	ACN2_234	La xifra de pacients ingressats amb la malaltia és de 45	La xifra de pacients ingressats amb la malaltia s'eleva fins als 40	3.0
1262	Oscar2_638	Disposar els trossos de tofu en un plat i tirar la salseta per sobre, remenant amb cura.	Emplatem posant la salsa de curry, el pollastre en troços i per sobre escampem trocets de plàtan.	1.5
1263	ACN2_370	Mor un home de 59 anys a prop de les illes Medes quan feia exercicis en grup per dur a terme una immersió	Mor un submarinista francès de 66 anys mentre feia immersió en una cova de les illes Medes	2.67
1264	Viqui2_388	És organitzada per la Unió de Futbol del Kazakhstan i fou creada el 1992 (1936 dins de la Unió Soviètica).	És organitzada per la Unió de Futbol del Kazakhstan i fou creada el 1992.	3.5
1265	ACN2_1000	En l'acumulat dels primers onze mesos del 2016, la variació s'ha situat en el -0,6% respecte al mateix període de l'any anterior	En els primers sis mesos de l'any l'increment ha estat del 8,4% respecte el mateix període de l'any anterior	1.33
1266	ACN2_366	Els veïns desallotjats de Sant Pere Pescador per una fuita d’aigua tornen a les seves llars	Desallotgen preventivament una dotzena de veïns de Sant Pere Pescador per una fuita d’aigua	2.0
1267	ACN2_296	El preu de l’electricitat fixarà un altre rècord divendres a les 20.00 hores amb una punta de 98,69 MWh	El preu de l’electricitat marcarà un nou màxim aquest dimarts al vespre amb una punta de 99,10 euros per MWh	2.75
1268	ACN2_1177	Els avisos es concentren sobretot a l'àrea metropolitana, amb 17 a la regió d'emergències nord i 18 a la sud. La majoria són per acumulacions d'aigua i sanejaments.	Els Bombers atenen 19 avisos per la llevantada entre les 7 i les 13 hores, la majoria al nord de l'àrea metropolitana	2.0
1269	Oscar2_506	Han observat l'evolució i el funcionament de diferents màquines eina, des del torn, fins a les màquines amb control numèric més sofisticades.	També han observat l'evolució i el funcionament de diferents màquines eina, des del torn fins a les màquines de control numèric.	3.75
1270	Viqui2_748	La brigada està formada per tres batallons regulars i un batalló de reconeixement militar.	Aquesta unitat, està formada per 3 batallons d'infanteria, un batalló de tancs, un batalló d'artilleria, i un batalló de suport.	2.25
1271	TE2_17	Aquesta acusació no sol·licita penes per delictes d'assassinat, com també va descartar la Fiscalia.	L'acusació no sol·licita penes per delictes d'assassinat, com també va descartar la Fiscalia	4.5
1272	Oscar2_128	M'ha paregut un llibre interesant que m'ha enganxat.	M'ha agradat molt el teu llibre.	3.5
1273	Viqui2_161	Un espasme muscular és una contracció brusca, violenta i involuntària d'un múscul o grup de músculs, que pot fer que s'endureixin o abultin.	L'enrampada és la contracció involuntària, persistent i dolorosa d'un o diversos músculs.	3.25
1274	ACN2_991	Jordi Savall tancarà l'Any Llull internacional amb un concert a Jerusalem	Jordi Savall, distingit amb el primer Guardó Pau Casals	1.25
1275	Viqui2_853	El mateix any va guanyar el Campionat Txec.	Al mateix any també va guanyar el Campionat del món.	3.0
1276	Viqui2_552	Batet de la Serra és un poble i antic municipi de la Garrotxa, que des del 1971 forma part del municipi d'Olot.	La Pinya és un poble garrotxí i antic municipi que des del 1968 forma part de la Vall d'en Bas.	2.75
1277	Viqui2_513	Córdoba és una província argentina situada al centre del país.	Calilegua és una ciutat i municipi del sud-est de la província argentina de Jujuy, al departament Ledesma.	1.5
1278	Oscar2_31	Totes les solucions disponibles en el CTT recullen informació divulgativa i d'ús, i s'ofereixen diferents opcions de descàrrega i de col·laboració en elles.	Totes les solucions disponibles en el CTT arrepleguen informació divulgativa i d'ús sobre elles.	3.0
1279	TE2_84	La veritat és que es veu molt bé el procés.	La veritat és que tot va anar molt bé.	1.0
1280	ACN2_213	Barcelona estrenarà cinc noves línies d'autobús el 26 de novembre	Barcelona estrenarà quatre línies de la nova xarxa de bus el 13 de novembre	2.75
1281	Oscar2_711	SABIES QUE... el nom del gènere Ajuga ve del llatí abiga –ae, que era el nom llatí de la planta en grec.	SABIES QUE... el nom del gènere, Astragalus, ve del grec astrágalos, -ou, que definia una lleguminosa.	2.0
1282	Oscar2_369	El COA presenta la vestimenta de la delegació de basquet 3×3 que anirà als YOG de Buenos Aires 2018.	El COA presenta oficialment al Govern d'Andorra la delegació de basquet 3×3 que anirà als YOG de Buenos Aires 2018.	2.75
1283	Viqui2_400	En les eleccions generals de 1977 fou escollit senador al Senat en representació de la província de Còrdova, sent membre de diverses comissions.	En les eleccions generals de 1979 fou escollit diputat al Congrés en representació de la província de Lleó.	2.67
1284	ACN2_774	Dos detinguts a Catalunya i les Canàries per presumpta integració a Estat Islàmic	Tres detinguts a Barcelona i Granollers acusats de captar terroristes per a Estat Islàmic	2.25
1285	Oscar2_318	Alguns diuen que antigament hi havia hagut una casa de pagès al vessant esquerra també.	D'altres diuen que era la antiga casa on ara hi ha Cal Totxo.	1.75
1286	ACN2_176	La taxa d'inflació de Lleida registrada al gener (3,5%) és la més gran que s'ha registrat en aquesta demarcació des de l'octubre del 2012, quan la taxa va ser del 4,1%.	La taxa d'inflació de Girona registrada al gener (3,4%) és la més gran que s'ha registrat en aquesta demarcació des de l'octubre del 2012, quan la taxa va ser del 4%.	3.0
1287	ACN2_807	Tot l'establiment s'ha vist afectat pel foc i el sostre del local s'ha ensorrat parcialment	El foc s'ha localitzat al menjador del pis i no ha calgut desallotjar l'edifici	1.5
1288	Oscar2_383	Es tracta d'un vi blanc de Pansa Blanca i Garnatxa Blanca (varietats autòctones de la DO Alella) criat en bóta de roure hongarès.	Vi català online.Vi blanc de criança de la DO Empordà amb Garnatxa Blanca, Garnatxa Roja i Samsó Blanc.	1.75
1289	Viqui2_592	El Puig Bernat és una muntanya de 511 metres que es troba al municipi de Vallirana, a la comarca del Baix Llobregat.	El Puig d'Arboç és una muntanya de 409 metres que es troba al municipi de Begues, a la comarca del Baix Llobregat.	2.75
1290	ACN2_860	Mor un nen de quatre anys atropellat per un cotxe a les Borges Blanques	Mor atropellat un nen de tres anys a Montblanc	3.0
1291	ACN2_412	La prima de risc baixa fins als 116 punts	La prima de risc espanyola puja fins als 117 punts	1.25
1292	ACN2_218	Centenars de persones protesten pels carrers de Manresa contra la presumpta agressió racista al Bages	Centenars de persones protesten pels carrers de Manresa contra la sentència pel cas de la violació en grup	2.5
1293	Oscar2_589	Poseu a escalfar 1 c.s. d'oli d'oliva en una cassola; afegiu-hi la ceba i salteu-la amb una mica de sal durant uns 4-5 minuts.	Tallarem la ceba en juliana i la saltejarem en una cassola amb una mica d'oli i una mica de sal durant 5 minuts.	3.0
1294	ACN2_606	Junqueras i Romeva designen Sabrià per exercir el seu vot al Parlament	Junqueras demana delegar el vot en Sabrià	3.0
1295	ACN2_615	La incidència obliga a circular els trens per via única entre el Prat i Viladecans	La incidència obliga els trens a circular per via única al tram afectat	3.0
1296	Oscar2_231	Liderar el projecte del nou centre alimentari d'Épila.	El projecte educatiu del centre educatiu.	1.0
1297	Oscar2_279	Utilitzar el ratolí per vestir Barbie i el seu gosset dolç.	Utilitzar el ratolí per fer clic a la roba i accessoris per vestir la noia.	2.25
1298	Oscar2_605	Aquest servei s'adapta a les necessitats de cada client amb l'objectiu d'optimitzar el rendiment del servei.	Aquest servei s'adapta a la perfecció a les necessitats del client.	3.0
